orthogroup	gene	annot
OG0000945	YuYa2v21040667m	response regulator 12
OG0000945	YuYa2v21090613m	response regulator 12
OG0000946	YuYa2v21021225m	"Chloroplast Ycf2;ATPase, AAA type, core"
OG0000946	YuYa2v21028718m	"Chloroplast Ycf2;ATPase, AAA type, core"
OG0000947	YuYa2v21060968m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21060969m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21070777m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21070778m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21070780m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21080582m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21081241m	triacylglycerol lipase-like 1
OG0000947	YuYa2v21081283m	triacylglycerol lipase-like 1
OG0000948	YuYa2v21004708m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21015325m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21046382m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21050807m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21059126m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21063943m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000948	YuYa2v21093944m	phosphatidylinositol-4-phosphate 5-kinase 1
OG0000949	YuYa2v21016094m	hydroxyproline-rich glycoprotein family protein
OG0000949	YuYa2v21058470m	hydroxyproline-rich glycoprotein family protein
OG0000949	YuYa2v21058473m	hydroxyproline-rich glycoprotein family protein
OG0000949	YuYa2v21084887m	hydroxyproline-rich glycoprotein family protein
OG0000949	YuYa2v21084891m	hydroxyproline-rich glycoprotein family protein
OG0000949	YuYa2v21091593m	hydroxyproline-rich glycoprotein family protein
OG0000950	YuYa2v21011870m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21038615m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21042140m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21081887m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21081889m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21081890m	NAD-dependent epimerase/dehydratase family protein
OG0000950	YuYa2v21082035m	NAD-dependent epimerase/dehydratase family protein
OG0000951	YuYa2v21007247m	LUC7 related protein
OG0000951	YuYa2v21010109m	LUC7 related protein
OG0000951	YuYa2v21019294m	LUC7 related protein
OG0000951	YuYa2v21025367m	LUC7 related protein
OG0000951	YuYa2v21034371m	LUC7 related protein
OG0000951	YuYa2v21053513m	LUC7 related protein
OG0000952	YuYa2v21004990m	multifunctional protein 2
OG0000952	YuYa2v21059418m	multifunctional protein 2
OG0000952	YuYa2v21072088m	multifunctional protein 2
OG0000952	YuYa2v21072777m	multifunctional protein 2
OG0000952	YuYa2v21087277m	multifunctional protein 2
OG0000953	YuYa2v21004581m	#N/A
OG0000953	YuYa2v21013677m	#N/A
OG0000953	YuYa2v21015641m	#N/A
OG0000953	YuYa2v21017826m	#N/A
OG0000953	YuYa2v21018272m	#N/A
OG0000953	YuYa2v21027819m	#N/A
OG0000953	YuYa2v21029085m	#N/A
OG0000953	YuYa2v21031665m	#N/A
OG0000953	YuYa2v21037091m	#N/A
OG0000953	YuYa2v21040576m	#N/A
OG0000953	YuYa2v21053350m	#N/A
OG0000953	YuYa2v21054182m	#N/A
OG0000953	YuYa2v21056931m	#N/A
OG0000953	YuYa2v21078789m	#N/A
OG0000953	YuYa2v21087391m	#N/A
OG0000953	YuYa2v21089199m	#N/A
OG0000954	YuYa2v21000988m	VIER F-box proteine 1
OG0000954	YuYa2v21011103m	VIER F-box proteine 1
OG0000954	YuYa2v21040450m	VIER F-box proteine 1
OG0000955	YuYa2v21021789m	"Translation elongation factor EF1B, gamma chain"
OG0000955	YuYa2v21032974m	"Translation elongation factor EF1B, gamma chain"
OG0000955	YuYa2v21064316m	"Translation elongation factor EF1B, gamma chain"
OG0000956	YuYa2v21009669m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21023924m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21025302m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21041700m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21054539m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21062936m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21070122m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000956	YuYa2v21082726m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0000957	YuYa2v21001512m	TPX2 (targeting protein for Xklp2) protein family
OG0000957	YuYa2v21037190m	TPX2 (targeting protein for Xklp2) protein family
OG0000957	YuYa2v21086755m	TPX2 (targeting protein for Xklp2) protein family
OG0000958	YuYa2v21045555m	"Protein of unknown function, DUF593"
OG0000958	YuYa2v21045562m	"Protein of unknown function, DUF593"
OG0000958	YuYa2v21063303m	"Protein of unknown function, DUF593"
OG0000958	YuYa2v21083406m	"Protein of unknown function, DUF593"
OG0000958	YuYa2v21089451m	"Protein of unknown function, DUF593"
OG0000959	YuYa2v21024296m	Protein kinase superfamily protein
OG0000959	YuYa2v21033259m	Protein kinase superfamily protein
OG0000959	YuYa2v21056740m	Protein kinase superfamily protein
OG0000959	YuYa2v21066190m	Protein kinase superfamily protein
OG0000959	YuYa2v21068032m	Protein kinase superfamily protein
OG0000960	YuYa2v21036620m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21041991m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21072163m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21078197m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21087844m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21094257m	Amino acid dehydrogenase family protein
OG0000960	YuYa2v21094260m	Amino acid dehydrogenase family protein
OG0000961	YuYa2v21045398m	polyamine oxidase 4
OG0000961	YuYa2v21049914m	polyamine oxidase 4
OG0000961	YuYa2v21056908m	polyamine oxidase 4
OG0000961	YuYa2v21063434m	polyamine oxidase 4
OG0000961	YuYa2v21068146m	polyamine oxidase 4
OG0000962	YuYa2v21008296m	plant U-box 23
OG0000962	YuYa2v21008920m	plant U-box 23
OG0000962	YuYa2v21008923m	plant U-box 23
OG0000962	YuYa2v21032794m	plant U-box 23
OG0000962	YuYa2v21054373m	plant U-box 23
OG0000962	YuYa2v21054374m	plant U-box 23
OG0000963	YuYa2v21005376m	ubiquitin-activating enzyme 1
OG0000963	YuYa2v21058033m	ubiquitin-activating enzyme 1
OG0000963	YuYa2v21073325m	ubiquitin-activating enzyme 1
OG0000963	YuYa2v21079954m	ubiquitin-activating enzyme 1
OG0000963	YuYa2v21085303m	ubiquitin-activating enzyme 1
OG0000964	YuYa2v21006828m	0
OG0000964	YuYa2v21014010m	0
OG0000964	YuYa2v21036426m	0
OG0000964	YuYa2v21048220m	0
OG0000964	YuYa2v21073789m	0
OG0000965	YuYa2v21019826m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000965	YuYa2v21024654m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000965	YuYa2v21056072m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000965	YuYa2v21066727m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000965	YuYa2v21069032m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000965	YuYa2v21075100m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000966	YuYa2v21001183m	SEC7-like guanine nucleotide exchange family protein
OG0000966	YuYa2v21011376m	SEC7-like guanine nucleotide exchange family protein
OG0000966	YuYa2v21056228m	SEC7-like guanine nucleotide exchange family protein
OG0000966	YuYa2v21066556m	SEC7-like guanine nucleotide exchange family protein
OG0000966	YuYa2v21095780m	SEC7-like guanine nucleotide exchange family protein
OG0000967	YuYa2v21036145m	UDP-Glycosyltransferase superfamily protein
OG0000967	YuYa2v21036146m	UDP-Glycosyltransferase superfamily protein
OG0000967	YuYa2v21047944m	UDP-Glycosyltransferase superfamily protein
OG0000967	YuYa2v21048838m	UDP-Glycosyltransferase superfamily protein
OG0000967	YuYa2v21092995m	UDP-Glycosyltransferase superfamily protein
OG0000968	YuYa2v21046708m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000968	YuYa2v21051057m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000968	YuYa2v21064176m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000968	YuYa2v21071014m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000968	YuYa2v21081429m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000968	YuYa2v21093645m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0000969	YuYa2v21005538m	0
OG0000969	YuYa2v21029980m	0
OG0000969	YuYa2v21073185m	0
OG0000970	YuYa2v21016779m	7
OG0000970	YuYa2v21031940m	7
OG0000970	YuYa2v21057552m	7
OG0000970	YuYa2v21057599m	7
OG0000970	YuYa2v21068741m	7
OG0000971	YuYa2v21014081m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21016003m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21035715m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21058671m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21072488m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21084725m	Homeodomain-like superfamily protein
OG0000971	YuYa2v21085724m	Homeodomain-like superfamily protein
OG0000972	YuYa2v21043098m	mitogen-activated protein kinase kinase kinase 18
OG0000972	YuYa2v21077428m	mitogen-activated protein kinase kinase kinase 18
OG0000972	YuYa2v21082525m	mitogen-activated protein kinase kinase kinase 18
OG0000972	YuYa2v21090855m	mitogen-activated protein kinase kinase kinase 18
OG0000973	YuYa2v21002957m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21004644m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21012684m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21030517m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21039305m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21058965m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21075691m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21075692m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21084255m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21087273m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21091886m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21091888m	ARIA-interacting double AP2 domain protein
OG0000973	YuYa2v21095311m	ARIA-interacting double AP2 domain protein
OG0000974	YuYa2v21022387m	B-box type zinc finger protein with CCT domain
OG0000974	YuYa2v21028018m	B-box type zinc finger protein with CCT domain
OG0000974	YuYa2v21074928m	B-box type zinc finger protein with CCT domain
OG0000975	YuYa2v21029524m	lysophosphatidyl acyltransferase 3
OG0000975	YuYa2v21029526m	lysophosphatidyl acyltransferase 3
OG0000975	YuYa2v21043951m	lysophosphatidyl acyltransferase 3
OG0000975	YuYa2v21048589m	lysophosphatidyl acyltransferase 3
OG0000975	YuYa2v21076911m	lysophosphatidyl acyltransferase 3
OG0000975	YuYa2v21089678m	lysophosphatidyl acyltransferase 3
OG0000976	YuYa2v21052748m	#N/A
OG0000976	YuYa2v21079267m	#N/A
OG0000976	YuYa2v21088556m	#N/A
OG0000977	YuYa2v21046152m	glutamate decarboxylase 2
OG0000977	YuYa2v21061320m	glutamate decarboxylase 2
OG0000977	YuYa2v21063661m	glutamate decarboxylase 2
OG0000977	YuYa2v21070193m	glutamate decarboxylase 2
OG0000977	YuYa2v21070456m	glutamate decarboxylase 2
OG0000977	YuYa2v21080939m	glutamate decarboxylase 2
OG0000977	YuYa2v21092188m	glutamate decarboxylase 2
OG0000977	YuYa2v21096012m	glutamate decarboxylase 2
OG0000978	YuYa2v21003613m	like COV 3
OG0000978	YuYa2v21039443m	like COV 3
OG0000978	YuYa2v21042469m	like COV 3
OG0000978	YuYa2v21084591m	like COV 3
OG0000978	YuYa2v21091915m	like COV 3
OG0000979	YuYa2v21057310m	4
OG0000979	YuYa2v21065705m	4
OG0000979	YuYa2v21068505m	4
OG0000979	YuYa2v21095012m	4
OG0000980	YuYa2v21025487m	HXXXD-type acyl-transferase family protein
OG0000980	YuYa2v21025488m	HXXXD-type acyl-transferase family protein
OG0000980	YuYa2v21034205m	HXXXD-type acyl-transferase family protein
OG0000980	YuYa2v21089827m	HXXXD-type acyl-transferase family protein
OG0000981	YuYa2v21003897m	#N/A
OG0000981	YuYa2v21003898m	#N/A
OG0000981	YuYa2v21003901m	#N/A
OG0000981	YuYa2v21062467m	#N/A
OG0000981	YuYa2v21062469m	#N/A
OG0000981	YuYa2v21062471m	#N/A
OG0000981	YuYa2v21064716m	#N/A
OG0000981	YuYa2v21064889m	#N/A
OG0000981	YuYa2v21064891m	#N/A
OG0000981	YuYa2v21064894m	#N/A
OG0000981	YuYa2v21071315m	#N/A
OG0000981	YuYa2v21071487m	#N/A
OG0000981	YuYa2v21071623m	#N/A
OG0000981	YuYa2v21091861m	#N/A
OG0000981	YuYa2v21091862m	#N/A
OG0000981	YuYa2v21095184m	#N/A
OG0000982	YuYa2v21006916m	#N/A
OG0000982	YuYa2v21051936m	#N/A
OG0000982	YuYa2v21073890m	#N/A
OG0000984	YuYa2v21028916m	Early-responsive to dehydration stress protein (ERD4)
OG0000984	YuYa2v21036421m	Early-responsive to dehydration stress protein (ERD4)
OG0000984	YuYa2v21044622m	Early-responsive to dehydration stress protein (ERD4)
OG0000984	YuYa2v21048918m	Early-responsive to dehydration stress protein (ERD4)
OG0000984	YuYa2v21049218m	Early-responsive to dehydration stress protein (ERD4)
OG0000984	YuYa2v21093089m	Early-responsive to dehydration stress protein (ERD4)
OG0000985	YuYa2v21008052m	NAC 007
OG0000985	YuYa2v21009208m	NAC 007
OG0000985	YuYa2v21020266m	NAC 007
OG0000985	YuYa2v21022668m	NAC 007
OG0000985	YuYa2v21023301m	NAC 007
OG0000985	YuYa2v21054176m	NAC 007
OG0000985	YuYa2v21055841m	NAC 007
OG0000985	YuYa2v21067016m	NAC 007
OG0000985	YuYa2v21069232m	NAC 007
OG0000985	YuYa2v21074467m	NAC 007
OG0000985	YuYa2v21075416m	NAC 007
OG0000986	YuYa2v21045180m	syntaxin of plants 131
OG0000986	YuYa2v21047184m	syntaxin of plants 131
OG0000986	YuYa2v21062903m	syntaxin of plants 131
OG0000986	YuYa2v21068706m	syntaxin of plants 131
OG0000987	YuYa2v21008110m	RNA binding Plectin/S10 domain-containing protein
OG0000987	YuYa2v21009132m	RNA binding Plectin/S10 domain-containing protein
OG0000987	YuYa2v21017280m	RNA binding Plectin/S10 domain-containing protein
OG0000987	YuYa2v21054250m	RNA binding Plectin/S10 domain-containing protein
OG0000987	YuYa2v21090627m	RNA binding Plectin/S10 domain-containing protein
OG0000988	YuYa2v21004419m	plasmodesmata callose-binding protein 3
OG0000988	YuYa2v21036177m	plasmodesmata callose-binding protein 3
OG0000988	YuYa2v21044229m	plasmodesmata callose-binding protein 3
OG0000988	YuYa2v21047984m	plasmodesmata callose-binding protein 3
OG0000988	YuYa2v21048818m	plasmodesmata callose-binding protein 3
OG0000988	YuYa2v21092972m	plasmodesmata callose-binding protein 3
OG0000989	YuYa2v21008038m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000989	YuYa2v21022062m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000989	YuYa2v21023154m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000989	YuYa2v21054132m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000989	YuYa2v21074583m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000989	YuYa2v21095200m	Protease-associated (PA) RING/U-box zinc finger family protein
OG0000990	YuYa2v21008664m	60S acidic ribosomal protein family
OG0000990	YuYa2v21018061m	60S acidic ribosomal protein family
OG0000990	YuYa2v21018062m	60S acidic ribosomal protein family
OG0000990	YuYa2v21025833m	60S acidic ribosomal protein family
OG0000990	YuYa2v21025834m	60S acidic ribosomal protein family
OG0000990	YuYa2v21032613m	60S acidic ribosomal protein family
OG0000990	YuYa2v21054608m	60S acidic ribosomal protein family
OG0000991	YuYa2v21009916m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21022480m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21027866m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21053655m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21055044m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21073646m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21074822m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000991	YuYa2v21080244m	guanosine nucleotide diphosphate dissociation inhibitor 1
OG0000992	YuYa2v21004993m	Ribosomal protein L18e/L15 superfamily protein
OG0000992	YuYa2v21015593m	Ribosomal protein L18e/L15 superfamily protein
OG0000992	YuYa2v21059426m	Ribosomal protein L18e/L15 superfamily protein
OG0000992	YuYa2v21072080m	Ribosomal protein L18e/L15 superfamily protein
OG0000992	YuYa2v21074220m	Ribosomal protein L18e/L15 superfamily protein
OG0000992	YuYa2v21093884m	Ribosomal protein L18e/L15 superfamily protein
OG0000993	YuYa2v21000127m	Phosphofructokinase family protein
OG0000993	YuYa2v21001189m	Phosphofructokinase family protein
OG0000993	YuYa2v21011378m	Phosphofructokinase family protein
OG0000993	YuYa2v21037047m	Phosphofructokinase family protein
OG0000993	YuYa2v21040201m	Phosphofructokinase family protein
OG0000993	YuYa2v21066835m	Phosphofructokinase family protein
OG0000993	YuYa2v21069433m	Phosphofructokinase family protein
OG0000994	YuYa2v21001571m	#N/A
OG0000994	YuYa2v21047219m	#N/A
OG0000994	YuYa2v21047220m	#N/A
OG0000994	YuYa2v21047221m	#N/A
OG0000994	YuYa2v21047432m	#N/A
OG0000994	YuYa2v21047434m	#N/A
OG0000994	YuYa2v21047443m	#N/A
OG0000994	YuYa2v21051684m	#N/A
OG0000994	YuYa2v21080362m	#N/A
OG0000994	YuYa2v21081293m	#N/A
OG0000994	YuYa2v21081296m	#N/A
OG0000995	YuYa2v21018136m	SMAD/FHA domain-containing protein 
OG0000995	YuYa2v21022620m	SMAD/FHA domain-containing protein 
OG0000995	YuYa2v21025882m	SMAD/FHA domain-containing protein 
OG0000995	YuYa2v21075426m	SMAD/FHA domain-containing protein 
OG0000996	YuYa2v21005749m	0
OG0000996	YuYa2v21016216m	0
OG0000996	YuYa2v21030928m	0
OG0000996	YuYa2v21058334m	0
OG0000996	YuYa2v21073082m	0
OG0000996	YuYa2v21085026m	0
OG0000996	YuYa2v21090785m	0
OG0000996	YuYa2v21093474m	0
OG0000997	YuYa2v21045766m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21050255m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21062612m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21063134m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21065128m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21071737m	Ribosomal protein L34e superfamily protein
OG0000997	YuYa2v21090642m	Ribosomal protein L34e superfamily protein
OG0000998	YuYa2v21022524m	0
OG0000998	YuYa2v21027822m	0
OG0000998	YuYa2v21057788m	0
OG0000998	YuYa2v21065228m	0
OG0000998	YuYa2v21067450m	0
OG0000998	YuYa2v21074774m	0
OG0000998	YuYa2v21094030m	0
OG0000999	YuYa2v21027221m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21030542m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21030543m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21041680m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21075681m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21078404m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21084266m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21084267m	WRKY DNA-binding protein 50
OG0000999	YuYa2v21092579m	WRKY DNA-binding protein 50
OG0001000	YuYa2v21011585m	isopentenyltransferase 6
OG0001000	YuYa2v21016459m	isopentenyltransferase 6
